created_at,Midlothian,Austin,Houston,Del Rio,Midland,McAllen
2021-09-01 11:10:00+00:00,13.5,36.74,29.31,35.89,9.82,39.02
2021-09-01 11:12:00+00:00,14.25,34.4,28.12,35.65,9.38,38.09
2021-09-01 11:14:00+00:00,15.31,36.25,29.29,36.36,9.05,38.72
2021-09-01 11:16:00+00:00,14.29,38.32,28.76,35.61,9.51,39.63
2021-09-01 11:18:00+00:00,15.43,36.89,28.082500000000003,34.78,9.07,38.95
2021-09-01 11:20:00+00:00,15.02,36.96,27.405,35.32,8.36,38.41
2021-09-01 11:22:00+00:00,14.52,38.79,29.19,35.44,9.31,39.45
2021-09-01 11:24:00+00:00,14.7,39.53,28.02,36.08,9.34,38.62
2021-09-01 11:26:00+00:00,15.05,40.47,27.96,35.1,9.81,38.79
2021-09-01 11:28:00+00:00,14.58,40.0,27.79,34.9,9.4,38.09
2021-09-01 11:30:00+00:00,14.18,40.98,29.15,34.7,9.47,38.34
2021-09-01 11:32:00+00:00,14.22,40.57,27.98,35.87,9.04,38.67
2021-09-01 11:34:00+00:00,16.2,41.14,28.66,35.66,9.86,38.16
2021-09-01 11:36:00+00:00,16.71,40.65,29.34,34.65,9.72,37.65
2021-09-01 11:38:00+00:00,16.11,40.94,30.04,35.75,10.27,38.29
2021-09-01 11:40:00+00:00,15.86,41.52,28.52,36.45,10.81,38.09
2021-09-01 11:42:00+00:00,15.74,40.54,29.67,37.52,11.11,38.18
2021-09-01 11:44:00+00:00,15.7,40.68,28.3,37.07,10.33,37.98
2021-09-01 11:46:00+00:00,16.75,40.31,28.22,37.15,10.47,37.76
2021-09-01 11:48:00+00:00,15.72,40.49,28.34,37.7,10.12,37.33
2021-09-01 11:50:00+00:00,17.24,39.84,28.8525,37.33,10.15,37.35
2021-09-01 11:52:00+00:00,16.83,41.29,29.365000000000002,38.21,10.93,37.71
2021-09-01 11:54:00+00:00,16.73,42.32,28.16,37.95,10.29,36.22
2021-09-01 11:56:00+00:00,15.84,39.63,29.73,38.09,10.17,37.18
2021-09-01 11:58:00+00:00,17.48,39.52,29.48,37.35,11.43,37.08
2021-09-01 12:00:00+00:00,15.68,38.45,28.67,37.23,10.91,34.95
2021-09-01 12:02:00+00:00,16.53,36.98,29.56,37.48,10.8,36.05
2021-09-01 12:04:00+00:00,17.14,36.7,29.46,38.11,11.05,36.14
2021-09-01 12:06:00+00:00,16.84,38.11,29.497500000000002,36.44,10.54,34.73
2021-09-01 12:08:00+00:00,17.75,36.43,29.535,37.95,10.55,35.95
2021-09-01 12:10:00+00:00,16.71,36.47,29.73,37.55,9.57,36.0
2021-09-01 12:12:00+00:00,17.69,36.53,29.04,37.89,10.87,35.6
2021-09-01 12:14:00+00:00,17.88,37.85,30.2,37.67,11.14,35.56
2021-09-01 12:16:00+00:00,16.38,37.75,29.45,37.63,11.3,35.7
2021-09-01 12:18:00+00:00,18.86,36.88,27.64,38.27,10.78,35.55
2021-09-01 12:20:00+00:00,18.4,37.14,28.81,38.67,11.73,33.48
2021-09-01 12:22:00+00:00,18.66,39.23,28.9675,38.79,11.19,34.2
2021-09-01 12:24:00+00:00,19.22,35.69,29.125,38.38,11.78,34.62
2021-09-01 12:26:00+00:00,18.23,37.25,30.27,38.46,11.67,34.19
2021-09-01 12:28:00+00:00,18.98,36.98,29.14,38.44,11.37,34.56
2021-09-01 12:30:00+00:00,17.95,36.5,27.67,37.71,11.7,34.41
2021-09-01 12:32:00+00:00,18.02,36.96,28.75,37.86,11.71,33.86
2021-09-01 12:34:00+00:00,19.68,37.2,30.09,38.47,11.95,33.57
2021-09-01 12:36:00+00:00,19.81,39.44,27.96,39.05,11.6,34.45
2021-09-01 12:38:00+00:00,18.41,36.67,28.285,38.75,11.56,33.46
2021-09-01 12:40:00+00:00,19.27,36.15,28.61,38.72,12.52,32.62
2021-09-01 12:42:00+00:00,19.84,38.28,28.58,39.4,11.93,33.4
2021-09-01 12:44:00+00:00,19.29,37.65,30.85,38.38,12.44,33.4
2021-09-01 12:46:00+00:00,19.31,39.17,30.72,37.28,12.91,35.06
2021-09-01 12:48:00+00:00,20.95,40.74,28.09,38.0,12.17,33.78
2021-09-01 12:50:00+00:00,19.84,42.12,28.64,38.42,12.97,32.98
2021-09-01 12:52:00+00:00,21.31,42.89,28.04,39.02,13.05,33.12
2021-09-01 12:54:00+00:00,21.15,40.64,27.625,37.43,12.71,31.6
2021-09-01 12:56:00+00:00,20.38,42.15,27.21,38.25,12.72,32.64
2021-09-01 12:58:00+00:00,21.25,42.26,25.92,37.47,13.62,32.22
2021-09-01 13:00:00+00:00,21.17,41.91,27.39,38.09,13.42,33.3
2021-09-01 13:02:00+00:00,21.0,42.22,25.55,37.96,14.63,32.07
2021-09-01 13:04:00+00:00,22.05,42.04,23.25,36.93,14.2,33.65
2021-09-01 13:06:00+00:00,21.47,40.8,24.83,36.3,14.22,32.29
2021-09-01 13:08:00+00:00,21.47,41.7,25.32,36.39,14.05,32.19
2021-09-01 13:10:00+00:00,24.07,42.65,25.3375,37.36,13.18,31.35
2021-09-01 13:12:00+00:00,23.71,42.61,25.355,36.86,14.05,31.7
2021-09-01 13:14:00+00:00,21.67,42.07,23.54,36.44,13.82,33.25
2021-09-01 13:16:00+00:00,22.88,41.48,22.36,36.66,14.31,31.82
2021-09-01 13:18:00+00:00,26.06,41.48,21.29,35.93,14.05,31.8
2021-09-01 13:20:00+00:00,22.44,41.35,12.82,36.26,13.86,31.62
2021-09-01 13:22:00+00:00,24.75,41.45,18.94,35.45,15.33,32.53
2021-09-01 13:24:00+00:00,23.83,41.88,22.54,35.32,14.6,29.19
2021-09-01 13:26:00+00:00,24.05,41.45,22.355,34.96,15.22,30.46
2021-09-01 13:28:00+00:00,26.39,42.62,22.17,35.83,16.51,28.45
2021-09-01 13:30:00+00:00,25.71,42.44,20.56,35.38,15.38,30.74
2021-09-01 13:32:00+00:00,24.35,42.36,19.47,35.64,18.28,30.49
2021-09-01 13:34:00+00:00,26.19,40.44,21.19,34.74,16.86,29.52
2021-09-01 13:36:00+00:00,25.0,40.72,21.82,34.21,17.58,29.96
2021-09-01 13:38:00+00:00,27.12,38.98,21.67,33.51,16.38,27.27
2021-09-01 13:40:00+00:00,26.57,39.82,19.62,33.89,16.77,29.28
2021-09-01 13:42:00+00:00,25.65,39.76,19.3825,33.75,18.16,29.63
2021-09-01 13:44:00+00:00,27.34,40.16,19.145,32.78,18.52,28.27
2021-09-01 13:46:00+00:00,26.82,38.8,17.35,33.58,18.07,28.93
2021-09-01 13:48:00+00:00,26.77,39.51,16.02,32.64,18.32,28.47
2021-09-01 13:50:00+00:00,28.48,39.95,16.6,32.67,18.61,27.47
2021-09-01 13:52:00+00:00,27.22,39.09,14.93,32.59,20.05,27.09
2021-09-01 13:54:00+00:00,28.55,40.43,15.02,32.13,20.05,27.34
2021-09-01 13:56:00+00:00,27.63,39.18,13.66,32.31,21.02,23.93
2021-09-01 13:58:00+00:00,27.46,39.09,13.825,31.98,20.5,24.13
2021-09-01 14:00:00+00:00,28.28,39.43,13.99,31.88,21.0,25.31
2021-09-01 14:02:00+00:00,28.68,39.4,12.79,31.3,21.32,25.81
2021-09-01 14:04:00+00:00,27.31,40.18,13.11,31.74,21.98,25.26
2021-09-01 14:06:00+00:00,29.32,38.89,12.54,31.83,22.15,25.02
2021-09-01 14:08:00+00:00,28.77,39.49,11.84,30.35,23.0,25.16
2021-09-01 14:10:00+00:00,28.59,38.84,12.85,31.91,22.85,24.31
2021-09-01 14:12:00+00:00,29.09,38.36,13.27,31.69,23.38,21.88
2021-09-01 14:14:00+00:00,27.89,38.49,12.1675,31.86,23.81,22.04
2021-09-01 14:16:00+00:00,27.27,38.0,11.065,31.84,21.97,22.05
2021-09-01 14:18:00+00:00,27.84,39.71,10.04,30.65,24.49,21.75
2021-09-01 14:20:00+00:00,28.22,37.54,11.84,31.6,24.16,20.89
2021-09-01 14:22:00+00:00,29.14,37.48,11.26,31.05,23.74,22.55
2021-09-01 14:24:00+00:00,27.42,39.16,11.4,31.84,25.05,20.78
2021-09-01 14:26:00+00:00,28.29,39.05,12.33,30.27,25.67,18.88
2021-09-01 14:28:00+00:00,29.36,38.64,12.32,31.38,23.82,19.05
2021-09-01 14:30:00+00:00,27.95,37.5,12.185,31.61,24.74,20.18
2021-09-01 14:32:00+00:00,29.16,40.53,12.05,31.39,25.0,19.61
2021-09-01 14:34:00+00:00,30.29,40.61,10.69,31.0,26.47,17.79
2021-09-01 14:36:00+00:00,28.72,41.63,11.47,31.93,24.02,17.78
2021-09-01 14:38:00+00:00,29.73,40.71,10.79,31.07,25.25,19.33
2021-09-01 14:40:00+00:00,29.39,41.51,11.15,30.52,24.75,20.0
2021-09-01 14:42:00+00:00,28.86,40.51,11.69,30.09,24.56,18.07
2021-09-01 14:44:00+00:00,30.11,40.44,11.67,30.89,24.09,20.39
2021-09-01 14:46:00+00:00,30.78,41.44,11.454999999999998,30.44,25.03,17.79
2021-09-01 14:48:00+00:00,30.47,40.36,11.239999999999998,29.79,23.91,17.26
2021-09-01 14:50:00+00:00,29.67,40.91,10.75,30.31,24.93,18.56
2021-09-01 14:52:00+00:00,27.4,41.46,10.73,29.98,25.48,17.07
2021-09-01 14:54:00+00:00,28.71,41.05,11.28,29.95,24.38,16.0
2021-09-01 14:56:00+00:00,27.56,40.98,10.3,30.21,24.51,15.82
2021-09-01 14:58:00+00:00,29.57,40.81,11.12,30.21,24.86,15.88
2021-09-01 15:00:00+00:00,29.72,39.41,10.43,29.95,23.88,18.38
2021-09-01 15:02:00+00:00,28.08,41.15,10.2,30.12,25.09,18.11
2021-09-01 15:04:00+00:00,28.22,40.0,9.97,30.74,24.1,18.73
2021-09-01 15:06:00+00:00,29.81,41.12,10.47,30.15,25.07,18.56
2021-09-01 15:08:00+00:00,30.42,39.41,9.67,31.21,25.41,19.07
2021-09-01 15:10:00+00:00,29.8,41.46,11.27,30.91,24.57,18.94
2021-09-01 15:12:00+00:00,29.18,39.5,10.37,30.96,25.98,19.07
2021-09-01 15:14:00+00:00,27.21,40.0,10.9,30.96,23.88,18.0
2021-09-01 15:16:00+00:00,25.78,38.34,11.48,30.65,25.64,17.78
2021-09-01 15:18:00+00:00,26.3,37.76,11.34,30.53,26.52,19.73
2021-09-01 15:20:00+00:00,27.33,39.66,11.2,31.04,25.34,18.27
2021-09-01 15:22:00+00:00,27.53,39.09,10.47,30.51,26.7,17.28
2021-09-01 15:24:00+00:00,26.77,36.6,10.71,30.36,25.47,18.4
2021-09-01 15:26:00+00:00,27.0,38.19,12.83,30.71,25.6,18.61
2021-09-01 15:28:00+00:00,27.62,37.67,11.25,31.22,25.78,21.96
2021-09-01 15:30:00+00:00,27.14,38.68,12.17,30.75,25.34,19.81
2021-09-01 15:32:00+00:00,26.6,36.05,11.23,31.0,24.14,21.71
2021-09-01 15:34:00+00:00,24.2,37.24,11.115,30.73,24.09,21.73
2021-09-01 15:36:00+00:00,23.48,35.62,11.0,30.44,24.1,19.66
2021-09-01 15:38:00+00:00,23.0,37.28,10.41,31.12,23.73,19.61
2021-09-01 15:40:00+00:00,22.64,36.35,9.59,30.81,22.43,21.28
2021-09-01 15:42:00+00:00,24.86,33.61,10.8,30.81,24.21,22.44
2021-09-01 15:44:00+00:00,25.36,33.88,11.46,30.07,24.59,22.93
2021-09-01 15:46:00+00:00,25.33,33.36,9.44,30.67,23.34,22.89
2021-09-01 15:48:00+00:00,24.88,34.14,10.87,30.41,25.09,22.28
2021-09-01 15:50:00+00:00,24.25,34.61,10.3625,31.12,24.07,23.74
2021-09-01 15:52:00+00:00,24.67,33.41,9.855,31.69,24.09,23.33
2021-09-01 15:54:00+00:00,25.28,33.59,9.8,31.54,25.27,22.05
2021-09-01 15:56:00+00:00,24.47,34.36,9.58,30.78,24.26,20.91
2021-09-01 15:58:00+00:00,24.2,33.84,10.02,30.81,23.98,24.31
2021-09-01 16:00:00+00:00,22.86,33.12,10.65,30.59,24.09,22.4
2021-09-01 16:02:00+00:00,25.22,32.54,11.58,31.34,24.76,20.72
2021-09-01 16:04:00+00:00,23.68,34.16,11.21,29.7,23.47,20.19
2021-09-01 16:06:00+00:00,22.36,33.27,10.895,30.33,23.8,20.5
2021-09-01 16:08:00+00:00,23.43,32.91,10.58,30.23,22.7,19.45
2021-09-01 16:10:00+00:00,22.39,34.15,11.36,30.32,23.49,21.1
2021-09-01 16:12:00+00:00,21.91,33.11,10.11,30.02,24.64,18.88
2021-09-01 16:14:00+00:00,19.52,33.04,11.04,31.67,24.14,22.13
2021-09-01 16:16:00+00:00,21.21,31.95,10.11,30.12,21.83,22.96
2021-09-01 16:18:00+00:00,21.44,32.65,10.93,30.6,23.76,22.09
2021-09-01 16:20:00+00:00,20.25,33.37,10.47,31.95,21.78,21.93
2021-09-01 16:22:00+00:00,21.55,32.18,10.412500000000001,31.17,23.43,20.64
2021-09-01 16:24:00+00:00,21.23,32.07,10.355,30.34,24.37,20.95
2021-09-01 16:26:00+00:00,21.0,32.66,11.44,30.3,22.29,21.14
2021-09-01 16:28:00+00:00,20.53,31.44,11.5,30.63,23.87,22.26
2021-09-01 16:30:00+00:00,20.75,31.91,9.75,30.66,23.47,20.04
2021-09-01 16:32:00+00:00,21.15,31.95,11.06,30.28,23.66,20.09
2021-09-01 16:34:00+00:00,20.57,32.25,10.85,29.62,23.83,19.59
2021-09-01 16:36:00+00:00,21.75,33.85,10.25,30.07,24.64,21.0
2021-09-01 16:38:00+00:00,22.28,32.88,10.27,30.72,23.89,21.09
2021-09-01 16:40:00+00:00,20.82,31.88,10.29,29.24,24.78,19.49
2021-09-01 16:42:00+00:00,19.89,33.66,10.78,30.27,25.51,19.8
2021-09-01 16:44:00+00:00,19.08,34.87,10.76,29.15,24.61,19.58
2021-09-01 16:46:00+00:00,19.6,34.11,9.42,29.05,23.8,20.59
2021-09-01 16:48:00+00:00,20.93,32.91,11.23,29.23,24.89,20.84
2021-09-01 16:50:00+00:00,20.11,32.97,10.87,30.22,23.42,20.05
2021-09-01 16:52:00+00:00,18.24,33.52,11.3,29.14,24.39,22.18
2021-09-01 16:54:00+00:00,18.31,33.02,11.8225,29.74,20.64,21.3
2021-09-01 16:56:00+00:00,19.02,32.37,12.344999999999999,28.89,19.91,20.74
2021-09-01 16:58:00+00:00,18.79,31.21,12.29,28.95,21.5,21.2
2021-09-01 17:00:00+00:00,18.66,32.7,11.26,30.29,21.14,20.19
2021-09-01 17:02:00+00:00,18.07,32.45,11.11,31.05,22.53,19.71
2021-09-01 17:04:00+00:00,16.41,32.71,10.54,30.02,22.69,20.36
2021-09-01 17:06:00+00:00,15.88,31.02,10.75,29.88,23.47,18.79
2021-09-01 17:08:00+00:00,14.93,31.59,10.74,30.28,22.8,21.64
2021-09-01 17:10:00+00:00,15.31,30.66,11.1375,30.62,22.54,21.24
2021-09-01 17:12:00+00:00,15.98,30.47,11.535,29.69,21.02,19.45
2021-09-01 17:14:00+00:00,16.89,32.02,11.77,30.88,19.67,20.95
2021-09-01 17:16:00+00:00,18.34,31.41,12.3,29.12,17.36,20.86
2021-09-01 17:18:00+00:00,19.34,31.54,11.33,29.5,17.93,20.3
2021-09-01 17:20:00+00:00,20.25,31.67,12.57,29.35,18.03,19.62
2021-09-01 17:22:00+00:00,16.62,29.44,12.5,29.8,17.57,19.76
2021-09-01 17:24:00+00:00,17.19,29.65,12.39,30.04,15.52,20.97
2021-09-01 17:26:00+00:00,16.4,30.25,11.95,29.72,14.86,20.09
2021-09-01 17:28:00+00:00,15.91,30.23,11.51,29.82,15.0,20.24
2021-09-01 17:30:00+00:00,18.14,29.7,11.72,29.48,13.17,19.77
2021-09-01 17:32:00+00:00,17.66,30.48,11.39,29.17,14.19,21.07
2021-09-01 17:34:00+00:00,15.69,29.05,11.8,29.65,13.55,19.52
2021-09-01 17:36:00+00:00,15.58,29.27,12.45,30.21,13.22,20.59
2021-09-01 17:38:00+00:00,15.56,29.74,11.48,30.12,14.81,19.85
2021-09-01 17:40:00+00:00,15.74,29.18,12.06,30.33,14.3,17.9
2021-09-01 17:42:00+00:00,17.33,31.02,12.0,30.78,16.75,17.41
2021-09-01 17:44:00+00:00,15.09,31.28,11.940000000000001,30.24,18.25,17.29
2021-09-01 17:46:00+00:00,14.44,31.86,11.98,30.23,17.81,17.59
2021-09-01 17:48:00+00:00,14.24,31.8,12.85,28.53,17.24,16.6
2021-09-01 17:50:00+00:00,14.26,32.53,12.61,30.58,15.58,18.95
2021-09-01 17:52:00+00:00,13.78,33.03,14.56,29.75,14.15,17.36
2021-09-01 17:54:00+00:00,12.45,30.32,11.92,30.19,15.85,17.86
2021-09-01 17:56:00+00:00,12.25,30.91,11.92,29.4,13.26,18.93
2021-09-01 17:58:00+00:00,11.56,30.2,12.280000000000001,28.79,14.96,16.78
2021-09-01 18:00:00+00:00,10.85,27.61,12.64,29.62,13.37,18.66
2021-09-01 18:02:00+00:00,10.71,29.2,13.37,29.26,13.03,16.95
2021-09-01 18:04:00+00:00,13.72,28.32,13.96,30.54,13.4,16.85
2021-09-01 18:06:00+00:00,13.75,30.11,14.76,29.37,12.84,17.07
2021-09-01 18:08:00+00:00,12.66,29.6,15.22,29.54,14.56,17.86
2021-09-01 18:10:00+00:00,12.98,27.93,13.57,29.49,13.13,16.16
2021-09-01 18:12:00+00:00,12.8,29.44,13.7,29.69,13.51,17.89
2021-09-01 18:14:00+00:00,11.4,28.84,14.0575,29.79,13.37,17.14
2021-09-01 18:16:00+00:00,12.63,28.3,14.415,27.07,13.92,17.27
2021-09-01 18:18:00+00:00,12.25,28.59,18.72,29.11,13.33,18.18
2021-09-01 18:20:00+00:00,12.66,29.78,16.67,28.5,13.27,18.5
2021-09-01 18:22:00+00:00,10.93,28.26,15.13,27.79,12.49,17.84
2021-09-01 18:24:00+00:00,11.96,29.37,14.89,28.54,12.66,18.43
2021-09-01 18:26:00+00:00,14.43,29.53,15.95,30.16,12.41,16.31
2021-09-01 18:28:00+00:00,13.02,28.7,15.17,29.2,12.4,17.19
2021-09-01 18:30:00+00:00,13.38,28.07,15.175,27.56,11.88,17.64
2021-09-01 18:32:00+00:00,11.93,30.63,15.18,28.09,10.74,16.04
2021-09-01 18:34:00+00:00,8.75,30.55,15.49,29.15,12.1,16.96
2021-09-01 18:36:00+00:00,10.95,29.6,15.19,27.45,11.33,19.18
2021-09-01 18:38:00+00:00,13.1,30.25,14.02,28.66,11.12,17.61
2021-09-01 18:40:00+00:00,14.6,29.07,14.07,28.73,11.32,17.55
2021-09-01 18:42:00+00:00,15.68,31.02,14.0,26.77,11.08,18.68
2021-09-01 18:44:00+00:00,15.44,30.3,14.31,26.51,10.72,18.03
2021-09-01 18:46:00+00:00,15.62,29.25,13.3925,28.88,11.34,18.47
2021-09-01 18:48:00+00:00,14.83,30.34,12.475,27.53,11.41,17.64
2021-09-01 18:50:00+00:00,14.91,29.14,9.51,24.02,12.28,18.43
2021-09-01 18:52:00+00:00,14.75,30.78,8.65,22.58,11.09,17.03
2021-09-01 18:54:00+00:00,14.37,30.2,7.94,24.65,12.02,18.27
2021-09-01 18:56:00+00:00,14.07,30.16,8.63,25.42,11.28,15.64
2021-09-01 18:58:00+00:00,12.96,30.45,6.07,28.4,11.71,17.81
2021-09-01 19:00:00+00:00,13.88,31.73,5.46,26.8,11.1,16.79
2021-09-01 19:02:00+00:00,13.83,31.48,5.3725000000000005,24.88,11.2,17.31
2021-09-01 19:04:00+00:00,11.45,31.8,5.285,22.7,10.19,16.54
2021-09-01 19:06:00+00:00,11.49,29.24,6.04,25.47,11.15,17.54
2021-09-01 19:08:00+00:00,12.63,30.52,6.12,24.66,10.27,16.72
2021-09-01 19:10:00+00:00,13.76,29.59,5.87,24.54,8.84,17.59
2021-09-01 19:12:00+00:00,10.21,28.63,6.98,23.63,9.4,16.24
2021-09-01 19:14:00+00:00,10.93,31.34,6.64,24.15,10.93,18.52
2021-09-01 19:16:00+00:00,9.64,30.58,8.96,22.45,11.22,17.54
2021-09-01 19:18:00+00:00,10.5,31.11,9.685,21.44,11.63,17.07
2021-09-01 19:20:00+00:00,11.2,30.46,10.41,21.68,11.12,16.89
2021-09-01 19:22:00+00:00,10.79,28.33,9.42,24.52,12.07,17.48
2021-09-01 19:24:00+00:00,12.12,29.37,9.98,21.53,10.78,16.34
2021-09-01 19:26:00+00:00,12.49,30.75,8.8,22.18,10.72,15.9
2021-09-01 19:28:00+00:00,12.45,28.95,9.57,21.45,9.47,15.52
2021-09-01 19:30:00+00:00,12.11,30.43,9.56,23.95,11.34,16.31
2021-09-01 19:32:00+00:00,12.19,29.63,9.23,22.95,10.39,18.57
2021-09-01 19:34:00+00:00,11.97,30.14,9.405000000000001,22.81,11.98,17.21
2021-09-01 19:36:00+00:00,11.75,29.05,9.58,22.88,11.97,16.05
2021-09-01 19:38:00+00:00,12.88,28.52,11.27,23.51,12.46,15.68
2021-09-01 19:40:00+00:00,13.21,30.24,15.67,24.2,12.91,16.41
2021-09-01 19:42:00+00:00,13.32,29.44,9.44,22.39,12.73,15.25
2021-09-01 19:44:00+00:00,12.97,29.84,10.94,22.29,13.1,15.6
2021-09-01 19:46:00+00:00,12.13,29.19,10.46,22.72,11.97,15.68
2021-09-01 19:48:00+00:00,12.64,31.86,11.83,23.57,11.96,17.21
2021-09-01 19:50:00+00:00,12.21,30.65,11.399999999999999,23.58,11.71,15.79
2021-09-01 19:52:00+00:00,11.72,30.31,10.969999999999999,22.21,11.73,17.31
2021-09-01 19:54:00+00:00,11.98,30.56,11.19,22.43,12.39,16.57
2021-09-01 19:56:00+00:00,11.98,32.27,11.83,22.46,13.19,14.66
2021-09-01 19:58:00+00:00,11.09,31.56,12.46,22.76,10.96,16.45
2021-09-01 20:00:00+00:00,11.86,30.51,12.33,21.09,11.34,14.88
2021-09-01 20:02:00+00:00,10.49,31.02,12.3,22.17,10.78,14.56
2021-09-01 20:04:00+00:00,11.05,31.34,12.49,22.88,11.73,13.97
2021-09-01 20:06:00+00:00,10.93,33.11,12.445,21.53,11.51,15.2
2021-09-01 20:08:00+00:00,11.77,31.53,12.399999999999999,24.41,11.51,14.11
2021-09-01 20:10:00+00:00,12.09,30.71,13.28,23.64,11.78,13.64
2021-09-01 20:12:00+00:00,12.12,29.67,12.98,21.54,11.47,13.56
2021-09-01 20:14:00+00:00,13.41,30.09,14.49,20.76,12.3,12.09
2021-09-01 20:16:00+00:00,13.02,30.39,14.8,23.46,11.83,12.45
2021-09-01 20:18:00+00:00,11.98,31.24,13.91,21.58,11.14,11.84
2021-09-01 20:20:00+00:00,11.52,32.74,13.63,20.61,11.6,12.64
2021-09-01 20:22:00+00:00,10.49,32.13,13.6375,22.08,11.69,13.96
2021-09-01 20:24:00+00:00,10.7,30.43,13.645,23.79,11.69,12.88
2021-09-01 20:26:00+00:00,10.71,30.27,14.23,21.98,12.76,12.97
2021-09-01 20:28:00+00:00,11.03,30.93,14.9,20.72,12.29,13.39
2021-09-01 20:30:00+00:00,10.74,29.49,14.21,19.86,11.44,13.04
2021-09-01 20:32:00+00:00,11.93,28.68,13.64,21.84,11.12,12.61
2021-09-01 20:34:00+00:00,11.24,31.07,12.57,21.78,12.93,13.61
2021-09-01 20:36:00+00:00,11.34,29.39,13.62,21.79,12.05,13.16
2021-09-01 20:38:00+00:00,11.59,29.52,13.509999999999998,22.17,12.14,11.4
2021-09-01 20:40:00+00:00,12.16,27.84,13.399999999999999,21.37,12.61,12.16
2021-09-01 20:42:00+00:00,11.93,30.14,14.38,22.3,13.1,12.93
2021-09-01 20:44:00+00:00,11.24,31.0,14.43,19.74,11.79,11.54
2021-09-01 20:46:00+00:00,11.21,29.95,13.94,19.79,12.46,12.7
2021-09-01 20:48:00+00:00,11.66,31.12,14.23,20.05,12.17,12.36
2021-09-01 20:50:00+00:00,11.04,30.97,14.22,20.02,11.37,13.56
2021-09-01 20:52:00+00:00,10.33,30.87,16.07,20.5,12.18,13.25
2021-09-01 20:54:00+00:00,10.98,29.64,15.5675,19.68,13.45,13.96
2021-09-01 20:56:00+00:00,10.51,30.88,15.065000000000001,20.84,12.76,11.84
2021-09-01 20:58:00+00:00,10.88,30.4,16.84,21.14,12.36,12.29
2021-09-01 21:00:00+00:00,11.16,30.89,16.57,21.44,12.4,12.98
2021-09-01 21:02:00+00:00,10.64,30.39,18.02,21.19,11.91,13.0
2021-09-01 21:04:00+00:00,11.09,32.26,18.17,22.02,11.2,12.07
2021-09-01 21:06:00+00:00,11.16,31.93,19.16,20.02,12.63,12.25
2021-09-01 21:08:00+00:00,11.43,29.89,17.23,21.05,12.19,13.16
2021-09-01 21:10:00+00:00,11.26,32.19,17.27,20.68,12.88,11.71
2021-09-01 21:12:00+00:00,11.36,31.21,17.31,21.05,12.51,11.93
2021-09-01 21:14:00+00:00,11.12,31.26,17.37,21.57,13.39,12.47
2021-09-01 21:16:00+00:00,12.98,30.66,19.0,20.67,12.65,12.14
2021-09-01 21:18:00+00:00,12.74,30.46,19.04,19.81,13.31,10.8
2021-09-01 21:20:00+00:00,12.57,31.7,18.06,20.05,11.96,10.85
2021-09-01 21:22:00+00:00,11.56,30.4,19.19,18.8,12.64,11.42
2021-09-01 21:24:00+00:00,12.28,30.79,21.26,18.38,12.09,11.02
2021-09-01 21:26:00+00:00,12.22,29.71,20.880000000000003,19.63,12.16,11.45
2021-09-01 21:28:00+00:00,13.26,31.55,20.5,19.95,12.55,10.25
2021-09-01 21:30:00+00:00,13.09,30.33,21.77,20.34,13.33,12.07
2021-09-01 21:32:00+00:00,12.38,29.03,20.74,20.28,13.23,10.28
2021-09-01 21:34:00+00:00,12.39,29.3,22.11,20.97,14.09,10.05
2021-09-01 21:36:00+00:00,12.31,29.98,23.17,18.34,14.46,9.98
2021-09-01 21:38:00+00:00,13.0,29.21,24.07,19.3,14.83,10.86
2021-09-01 21:40:00+00:00,12.95,30.49,23.55,20.04,13.21,9.57
2021-09-01 21:42:00+00:00,13.32,30.27,24.28,29.0,13.49,10.64
2021-09-01 21:44:00+00:00,14.28,29.71,25.009999999999998,19.41,13.61,9.82
2021-09-01 21:46:00+00:00,14.25,28.27,24.35,19.0,12.9,10.07
2021-09-01 21:48:00+00:00,12.82,29.67,25.38,20.39,13.61,9.46
2021-09-01 21:50:00+00:00,13.71,29.68,24.91,19.56,13.82,9.44
2021-09-01 21:52:00+00:00,14.53,29.71,23.55,21.11,13.81,11.35
2021-09-01 21:54:00+00:00,13.42,29.36,25.31,20.19,12.53,11.2
2021-09-01 21:56:00+00:00,13.55,29.02,27.85,20.39,12.63,11.14
2021-09-01 21:58:00+00:00,13.81,29.44,28.4575,20.53,13.04,11.09
2021-09-01 22:00:00+00:00,13.81,29.15,29.064999999999998,20.91,14.1,11.07
2021-09-01 22:02:00+00:00,12.8,29.74,27.48,20.12,13.44,10.48
2021-09-01 22:04:00+00:00,14.39,28.55,29.17,20.65,13.75,9.98
2021-09-01 22:06:00+00:00,12.97,27.68,27.78,21.18,13.45,10.754999999999999
2021-09-01 22:08:00+00:00,12.86,28.62,28.54,20.76,12.47,11.53
2021-09-01 22:10:00+00:00,14.76,29.28,27.85,21.95,13.83,9.78
2021-09-01 22:12:00+00:00,13.19,30.75,28.65,20.65,13.73,11.2
2021-09-01 22:14:00+00:00,11.54,29.0,27.97,20.47,13.78,10.79
2021-09-01 22:16:00+00:00,11.43,29.82,27.29,20.98,13.92,10.52
2021-09-01 22:18:00+00:00,12.45,28.76,28.09,20.82,13.61,9.44
2021-09-01 22:20:00+00:00,13.16,29.6,27.42,20.76,13.52,9.37
2021-09-01 22:22:00+00:00,13.31,29.0,28.82,21.11,12.98,10.48
2021-09-01 22:24:00+00:00,12.88,28.8,28.09,21.24,13.26,11.49
